delivery_id,order_id,delivery_status,delivery_time,rider_id
3219,3219,Delivered,44,142
3220,3220,Cancelled,0,232
3221,3221,Delivered,54,249
3222,3222,Delivered,61,198
3223,3223,Delivered,36,187
3224,3224,Out for Delivery,25,171
3225,3225,Delivered,57,196
3226,3226,Delivered,59,186
3227,3227,Delivered,46,82
3228,3228,Delivered,64,148
3229,3229,Delivered,61,48
3230,3230,Delivered,44,107
3231,3231,Delivered,45,250
3232,3232,Delivered,48,11
3233,3233,Delivered,34,300
3234,3234,Delivered,62,161
3235,3235,Delivered,62,284
3236,3236,Delivered,66,88
3237,3237,Delivered,57,25
3238,3238,Delivered,22,69
3239,3239,Delivered,30,55
3240,3240,Delivered,62,174
3241,3241,Cancelled,0,235
3242,3242,Delivered,24,150
3243,3243,Delivered,57,154
3244,3244,Delivered,63,235
3245,3245,Delivered,72,236
3246,3246,Delivered,43,156
3247,3247,Delivered,52,76
3248,3248,Cancelled,0,34
3249,3249,Cancelled,0,134
3250,3250,Delivered,64,155
3251,3251,Delivered,22,185
3252,3252,Delivered,51,159
3253,3253,Delivered,26,75
3254,3254,Delivered,71,251
3255,3255,Delivered,67,8
3256,3256,Delivered,35,291
3257,3257,Delivered,42,116
3258,3258,Cancelled,0,26
3259,3259,Delivered,22,149
3260,3260,Delivered,28,69
3261,3261,Delivered,55,276
3262,3262,Delivered,33,74
3263,3263,Delivered,21,297
3264,3264,Cancelled,0,194
3265,3265,Delivered,23,180
3266,3266,Delivered,37,104
3267,3267,Delivered,25,77
3268,3268,Delivered,67,295
3269,3269,Delivered,41,14
3270,3270,Delivered,32,153
3271,3271,Delivered,70,93
3272,3272,Delivered,42,111
3273,3273,Delivered,71,177
3274,3274,Delivered,55,284
3275,3275,Delivered,23,279
3276,3276,Delivered,22,53
3277,3277,Delivered,67,62
3278,3278,Delivered,26,188
3279,3279,Delivered,57,234
3280,3280,Delivered,57,194
3281,3281,Delivered,53,44
3282,3282,Delivered,36,73
3283,3283,Delivered,53,5
3284,3284,Delivered,53,64
3285,3285,Delivered,51,158
3286,3286,Delivered,33,100
3287,3287,Delivered,57,133
3288,3288,Cancelled,0,116
3289,3289,Delivered,33,20
3290,3290,Delivered,42,84
3291,3291,Delivered,31,225
3292,3292,Cancelled,0,80
3293,3293,Delivered,63,185
3294,3294,Delivered,50,85
3295,3295,Delivered,49,82
3296,3296,Delivered,35,95
3297,3297,Delivered,59,227
3298,3298,Delivered,42,23
3299,3299,Delivered,46,135
3300,3300,Delivered,33,213
3301,3301,Delivered,54,47
3302,3302,Delivered,70,246
3303,3303,Out for Delivery,33,233
3304,3304,Delivered,59,240
3305,3305,Cancelled,0,171
3306,3306,Delivered,29,293
3307,3307,Delivered,61,107
3308,3308,Delivered,72,109
3309,3309,Delivered,57,44
3310,3310,Delivered,59,250
3311,3311,Delivered,24,47
3312,3312,Delivered,71,178
3313,3313,Delivered,68,23
3314,3314,Delivered,68,58
3315,3315,Delivered,71,82
3316,3316,Delivered,51,185
3317,3317,Out for Delivery,32,116
3318,3318,Delivered,26,208
3319,3319,Delivered,32,41
3320,3320,Cancelled,0,11
3321,3321,Delivered,62,111
3322,3322,Delivered,75,32
3323,3323,Delivered,58,131
3324,3324,Cancelled,0,254
3325,3325,Delivered,24,87
3326,3326,Delivered,69,69
3327,3327,Out for Delivery,35,210
3328,3328,Delivered,70,299
3329,3329,Delivered,49,226
3330,3330,Delivered,46,211
3331,3331,Delivered,27,208
3332,3332,Delivered,25,47
3333,3333,Out for Delivery,30,212
3334,3334,Delivered,48,248
3335,3335,Cancelled,0,85
3336,3336,Delivered,62,128
3337,3337,Out for Delivery,29,201
3338,3338,Delivered,65,51
3339,3339,Delivered,45,123
3340,3340,Delivered,50,172
3341,3341,Delivered,45,177
3342,3342,Delivered,75,229
3343,3343,Delivered,45,263
3344,3344,Delivered,45,21
3345,3345,Delivered,62,299
3346,3346,Delivered,33,136
3347,3347,Out for Delivery,29,225
3348,3348,Delivered,69,93
3349,3349,Delivered,58,23
3350,3350,Delivered,52,189
3351,3351,Delivered,25,279
3352,3352,Delivered,22,37
3353,3353,Delivered,35,291
3354,3354,Delivered,71,69
3355,3355,Delivered,22,254
3356,3356,Cancelled,0,103
3357,3357,Delivered,69,265
3358,3358,Delivered,75,84
3359,3359,Delivered,61,16
3360,3360,Delivered,22,289
3361,3361,Delivered,61,96
3362,3362,Delivered,20,232
3363,3363,Cancelled,0,147
3364,3364,Out for Delivery,33,6
3365,3365,Delivered,27,143
3366,3366,Delivered,71,16
3367,3367,Out for Delivery,37,8
3368,3368,Delivered,39,84
3369,3369,Delivered,67,60
3370,3370,Delivered,61,229
3371,3371,Delivered,31,275
3372,3372,Cancelled,0,163
3373,3373,Delivered,50,245
3374,3374,Delivered,73,243
3375,3375,Delivered,75,112
3376,3376,Delivered,43,147
3377,3377,Delivered,30,41
3378,3378,Delivered,68,212
3379,3379,Delivered,69,52
3380,3380,Delivered,38,220
3381,3381,Delivered,39,55
3382,3382,Delivered,28,250
3383,3383,Delivered,24,247
3384,3384,Delivered,66,71
3385,3385,Out for Delivery,10,8
3386,3386,Delivered,22,127
3387,3387,Delivered,37,101
3388,3388,Delivered,44,149
3389,3389,Delivered,53,130
3390,3390,Delivered,22,265
3391,3391,Delivered,61,29
3392,3392,Delivered,23,11
3393,3393,Delivered,61,17
3394,3394,Delivered,39,173
3395,3395,Delivered,25,95
3396,3396,Delivered,37,281
3397,3397,Delivered,36,87
3398,3398,Delivered,27,210
3399,3399,Delivered,24,211
3400,3400,Delivered,66,242
3401,3401,Delivered,49,110
3402,3402,Delivered,31,44
3403,3403,Cancelled,0,218
3404,3404,Delivered,23,11
3405,3405,Delivered,41,53
3406,3406,Delivered,55,133
3407,3407,Delivered,59,35
3408,3408,Delivered,73,214
3409,3409,Delivered,59,98
3410,3410,Delivered,63,271
3411,3411,Delivered,28,129
3412,3412,Delivered,22,145
3413,3413,Cancelled,0,42
3414,3414,Delivered,63,6
3415,3415,Delivered,40,136
3416,3416,Delivered,30,136
3417,3417,Delivered,40,89
3418,3418,Delivered,60,231
3419,3419,Delivered,31,182
3420,3420,Delivered,65,215
3421,3421,Delivered,56,112
3422,3422,Delivered,59,38
3423,3423,Delivered,63,193
3424,3424,Delivered,23,77
3425,3425,Delivered,25,289
3426,3426,Delivered,75,219
3427,3427,Delivered,45,126
3428,3428,Delivered,58,221
3429,3429,Delivered,39,284
3430,3430,Delivered,59,251
3431,3431,Delivered,44,270
3432,3432,Delivered,64,294
3433,3433,Delivered,75,256
3434,3434,Out for Delivery,32,133
3435,3435,Delivered,23,90
3436,3436,Delivered,36,32
3437,3437,Delivered,30,168
3438,3438,Delivered,28,142
3439,3439,Delivered,66,4
3440,3440,Delivered,46,14
3441,3441,Delivered,43,194
3442,3442,Delivered,40,137
3443,3443,Delivered,32,116
3444,3444,Out for Delivery,17,277
3445,3445,Delivered,52,183
3446,3446,Delivered,73,5
3447,3447,Delivered,28,27
3448,3448,Delivered,61,167
3449,3449,Delivered,38,199
3450,3450,Delivered,49,44
3451,3451,Delivered,71,128
3452,3452,Delivered,33,226
3453,3453,Delivered,42,275
3454,3454,Delivered,57,73
3455,3455,Delivered,51,239
3456,3456,Delivered,59,291
3457,3457,Delivered,27,206
3458,3458,Delivered,42,24
3459,3459,Delivered,36,248
3460,3460,Cancelled,0,173
3461,3461,Delivered,44,108
3462,3462,Delivered,20,261
3463,3463,Delivered,53,158
3464,3464,Delivered,60,82
3465,3465,Delivered,46,159
3466,3466,Delivered,24,138
3467,3467,Delivered,30,106
3468,3468,Delivered,35,147
3469,3469,Delivered,41,21
3470,3470,Delivered,48,192
3471,3471,Out for Delivery,30,128
3472,3472,Delivered,21,9
3473,3473,Delivered,68,51
3474,3474,Delivered,26,274
3475,3475,Delivered,30,118
3476,3476,Delivered,59,230
3477,3477,Delivered,22,151
3478,3478,Out for Delivery,15,270
3479,3479,Delivered,69,1
3480,3480,Out for Delivery,24,225
3481,3481,Cancelled,0,194
3482,3482,Delivered,28,217
3483,3483,Delivered,61,203
3484,3484,Delivered,68,295
3485,3485,Delivered,70,67
3486,3486,Delivered,75,99
3487,3487,Delivered,64,249
3488,3488,Delivered,39,115
3489,3489,Out for Delivery,28,220
3490,3490,Delivered,61,106
3491,3491,Cancelled,0,113
3492,3492,Cancelled,0,145
3493,3493,Delivered,46,260
3494,3494,Delivered,27,183
3495,3495,Delivered,49,86
3496,3496,Delivered,66,56
3497,3497,Delivered,31,155
3498,3498,Delivered,27,137
3499,3499,Delivered,45,269
3500,3500,Delivered,42,36
3501,3501,Delivered,63,104
3502,3502,Delivered,46,5
3503,3503,Delivered,75,269
3504,3504,Delivered,68,10
3505,3505,Delivered,50,65
3506,3506,Delivered,39,18
3507,3507,Delivered,56,299
3508,3508,Delivered,49,266
3509,3509,Out for Delivery,40,269
3510,3510,Out for Delivery,33,188
3511,3511,Delivered,43,41
3512,3512,Delivered,24,97
3513,3513,Cancelled,0,36
3514,3514,Delivered,56,94
3515,3515,Delivered,42,203
3516,3516,Delivered,20,286
3517,3517,Delivered,70,295
3518,3518,Delivered,56,15
3519,3519,Delivered,60,282
3520,3520,Delivered,23,27
3521,3521,Delivered,69,61
3522,3522,Delivered,56,171
3523,3523,Delivered,27,10
3524,3524,Delivered,32,57
3525,3525,Delivered,55,75
3526,3526,Delivered,57,163
3527,3527,Delivered,31,76
3528,3528,Delivered,45,49
3529,3529,Delivered,32,63
3530,3530,Delivered,54,73
3531,3531,Delivered,36,39
3532,3532,Delivered,58,46
3533,3533,Delivered,42,25
3534,3534,Cancelled,0,182
3535,3535,Delivered,25,251
3536,3536,Cancelled,0,121
3537,3537,Out for Delivery,25,11
3538,3538,Delivered,23,153
3539,3539,Delivered,38,136
3540,3540,Delivered,66,279
3541,3541,Delivered,69,122
3542,3542,Delivered,71,62
3543,3543,Delivered,42,263
3544,3544,Out for Delivery,13,208
3545,3545,Delivered,63,166
3546,3546,Delivered,61,56
3547,3547,Delivered,60,146
3548,3548,Delivered,37,18
3549,3549,Delivered,50,168
3550,3550,Delivered,52,50
3551,3551,Cancelled,0,38
3552,3552,Delivered,44,100
3553,3553,Delivered,60,75
3554,3554,Delivered,55,275
3555,3555,Delivered,71,86
3556,3556,Delivered,60,152
3557,3557,Delivered,63,97
3558,3558,Delivered,46,232
3559,3559,Delivered,20,187
3560,3560,Delivered,21,76
3561,3561,Cancelled,0,125
3562,3562,Delivered,49,101
3563,3563,Delivered,74,262
3564,3564,Delivered,73,64
3565,3565,Cancelled,0,59
3566,3566,Delivered,57,182
3567,3567,Delivered,42,121
3568,3568,Delivered,38,50
3569,3569,Delivered,49,157
3570,3570,Delivered,43,150
3571,3571,Out for Delivery,14,11
3572,3572,Delivered,75,126
3573,3573,Delivered,63,78
3574,3574,Delivered,39,235
3575,3575,Delivered,59,135
3576,3576,Delivered,45,249
3577,3577,Delivered,53,210
3578,3578,Delivered,20,183
3579,3579,Delivered,63,67
3580,3580,Delivered,56,35
3581,3581,Delivered,51,201
3582,3582,Cancelled,0,184
3583,3583,Delivered,22,162
3584,3584,Delivered,43,126
3585,3585,Delivered,73,286
3586,3586,Delivered,25,154
3587,3587,Delivered,75,12
3588,3588,Delivered,48,117
3589,3589,Delivered,53,287
3590,3590,Delivered,68,207
3591,3591,Delivered,62,143
3592,3592,Delivered,74,209
3593,3593,Delivered,51,209
3594,3594,Delivered,54,54
3595,3595,Cancelled,0,180
3596,3596,Delivered,23,299
3597,3597,Delivered,51,22
3598,3598,Delivered,24,264
3599,3599,Cancelled,0,191
3600,3600,Delivered,58,79
3601,3601,Delivered,46,7
3602,3602,Delivered,39,37
3603,3603,Delivered,36,263
3604,3604,Delivered,35,33
3605,3605,Delivered,37,178
3606,3606,Delivered,64,199
3607,3607,Delivered,35,227
3608,3608,Delivered,22,163
3609,3609,Delivered,66,208
3610,3610,Delivered,23,90
3611,3611,Delivered,35,24
3612,3612,Delivered,70,7
3613,3613,Delivered,29,147
3614,3614,Delivered,57,218
3615,3615,Delivered,56,89
3616,3616,Delivered,64,234
3617,3617,Cancelled,0,73
3618,3618,Delivered,48,141
3619,3619,Out for Delivery,31,85
3620,3620,Delivered,74,214
3621,3621,Delivered,31,164
3622,3622,Cancelled,0,250
3623,3623,Out for Delivery,34,240
3624,3624,Cancelled,0,228
3625,3625,Delivered,24,58
3626,3626,Cancelled,0,277
3627,3627,Delivered,62,66
3628,3628,Delivered,48,68
3629,3629,Delivered,74,20
3630,3630,Cancelled,0,284
3631,3631,Delivered,24,10
3632,3632,Delivered,45,213
3633,3633,Delivered,75,182
3634,3634,Delivered,75,85
3635,3635,Delivered,25,87
3636,3636,Delivered,48,133
3637,3637,Delivered,31,300
3638,3638,Delivered,33,180
3639,3639,Delivered,41,228
3640,3640,Delivered,29,58
3641,3641,Delivered,30,179
3642,3642,Delivered,68,95
3643,3643,Delivered,33,270
3644,3644,Delivered,37,228
3645,3645,Delivered,69,187
3646,3646,Delivered,43,273
3647,3647,Delivered,32,142
3648,3648,Delivered,23,158
3649,3649,Delivered,39,162
3650,3650,Delivered,26,82
3651,3651,Delivered,62,221
3652,3652,Delivered,21,179
3653,3653,Delivered,36,84
3654,3654,Delivered,65,204
3655,3655,Cancelled,0,209
3656,3656,Out for Delivery,33,234
3657,3657,Delivered,48,185
3658,3658,Delivered,39,254
3659,3659,Delivered,69,228
3660,3660,Delivered,57,48
3661,3661,Delivered,26,147
3662,3662,Delivered,51,193
3663,3663,Delivered,51,288
3664,3664,Delivered,24,221
3665,3665,Delivered,28,93
3666,3666,Delivered,69,107
3667,3667,Delivered,51,68
3668,3668,Delivered,51,219
3669,3669,Delivered,66,149
3670,3670,Delivered,43,65
3671,3671,Delivered,51,24
3672,3672,Delivered,40,92
3673,3673,Delivered,59,29
3674,3674,Delivered,57,229
3675,3675,Delivered,55,108
3676,3676,Delivered,42,226
3677,3677,Delivered,63,69
3678,3678,Delivered,40,52
3679,3679,Delivered,36,253
3680,3680,Delivered,50,229
3681,3681,Delivered,21,73
3682,3682,Delivered,21,141
3683,3683,Delivered,73,120
3684,3684,Delivered,52,109
3685,3685,Delivered,30,293
3686,3686,Delivered,52,99
3687,3687,Delivered,22,158
3688,3688,Delivered,65,220
3689,3689,Out for Delivery,24,199
3690,3690,Delivered,73,85
3691,3691,Cancelled,0,39
3692,3692,Delivered,21,269
3693,3693,Delivered,33,71
3694,3694,Delivered,75,91
3695,3695,Delivered,27,191
3696,3696,Delivered,62,181
3697,3697,Delivered,44,17
3698,3698,Delivered,38,286
3699,3699,Delivered,20,20
3700,3700,Delivered,29,44
3701,3701,Delivered,68,64
3702,3702,Delivered,42,178
3703,3703,Delivered,48,119
3704,3704,Delivered,39,189
3705,3705,Delivered,53,72
3706,3706,Delivered,40,185
3707,3707,Delivered,47,247
3708,3708,Delivered,64,59
3709,3709,Delivered,37,225
3710,3710,Delivered,55,272
3711,3711,Delivered,35,164
3712,3712,Delivered,54,153
3713,3713,Delivered,40,289
3714,3714,Delivered,22,81
3715,3715,Delivered,44,217
3716,3716,Delivered,47,161
3717,3717,Out for Delivery,30,105
3718,3718,Delivered,22,290
3719,3719,Delivered,65,300
3720,3720,Delivered,74,47
3721,3721,Delivered,74,20
3722,3722,Delivered,66,276
3723,3723,Delivered,39,286
3724,3724,Delivered,27,171
3725,3725,Cancelled,0,125
3726,3726,Delivered,38,298
3727,3727,Delivered,37,11
3728,3728,Delivered,58,251
3729,3729,Delivered,21,88
3730,3730,Delivered,43,67
3731,3731,Delivered,58,112
3732,3732,Delivered,54,136
3733,3733,Delivered,44,74
3734,3734,Delivered,70,228
3735,3735,Delivered,58,297
3736,3736,Delivered,43,153
3737,3737,Delivered,68,83
3738,3738,Delivered,60,71
3739,3739,Delivered,26,17
3740,3740,Cancelled,0,80
3741,3741,Delivered,66,91
3742,3742,Delivered,60,200
3743,3743,Cancelled,0,83
3744,3744,Delivered,31,209
3745,3745,Delivered,20,140
3746,3746,Delivered,61,219
3747,3747,Delivered,40,290
3748,3748,Cancelled,0,105
3749,3749,Delivered,46,202
3750,3750,Delivered,38,23
3751,3751,Delivered,25,56
3752,3752,Delivered,58,241
3753,3753,Delivered,72,216
3754,3754,Delivered,65,35
3755,3755,Delivered,33,257
3756,3756,Out for Delivery,18,198
3757,3757,Out for Delivery,32,145
3758,3758,Delivered,39,270
3759,3759,Delivered,67,166
3760,3760,Delivered,30,116
3761,3761,Delivered,32,138
3762,3762,Delivered,59,47
3763,3763,Delivered,24,58
3764,3764,Delivered,63,25
3765,3765,Delivered,47,126
3766,3766,Delivered,24,278
3767,3767,Delivered,48,254
3768,3768,Delivered,48,188
3769,3769,Delivered,61,94
3770,3770,Delivered,30,114
3771,3771,Out for Delivery,35,23
3772,3772,Delivered,50,2
3773,3773,Cancelled,0,78
3774,3774,Out for Delivery,36,76
3775,3775,Delivered,31,217
3776,3776,Cancelled,0,276
3777,3777,Delivered,21,262
3778,3778,Delivered,38,164
3779,3779,Delivered,49,60
3780,3780,Delivered,35,259
3781,3781,Delivered,46,88
3782,3782,Delivered,31,209
3783,3783,Delivered,28,156
3784,3784,Delivered,74,152
3785,3785,Delivered,73,86
3786,3786,Delivered,47,180
3787,3787,Delivered,64,257
3788,3788,Delivered,39,235
3789,3789,Delivered,37,177
3790,3790,Delivered,26,263
3791,3791,Delivered,66,180
3792,3792,Cancelled,0,174
3793,3793,Delivered,28,183
3794,3794,Delivered,26,137
3795,3795,Delivered,27,88
3796,3796,Cancelled,0,269
3797,3797,Delivered,61,105
3798,3798,Delivered,69,144
3799,3799,Delivered,34,223
3800,3800,Delivered,27,18
3801,3801,Delivered,30,133
3802,3802,Delivered,67,67
3803,3803,Delivered,29,63
3804,3804,Delivered,32,197
3805,3805,Delivered,58,235
3806,3806,Delivered,38,26
3807,3807,Out for Delivery,19,187
3808,3808,Delivered,53,71
3809,3809,Delivered,62,274
3810,3810,Delivered,58,222
3811,3811,Delivered,37,293
3812,3812,Delivered,20,186
3813,3813,Delivered,26,237
3814,3814,Delivered,49,21
3815,3815,Delivered,20,210
3816,3816,Delivered,33,85
3817,3817,Delivered,69,86
3818,3818,Cancelled,0,255
3819,3819,Delivered,64,113
3820,3820,Delivered,30,33
3821,3821,Delivered,22,99
3822,3822,Cancelled,0,78
3823,3823,Delivered,66,45
3824,3824,Delivered,42,54
3825,3825,Delivered,23,125
3826,3826,Out for Delivery,31,190
3827,3827,Delivered,32,48
3828,3828,Delivered,61,85
3829,3829,Delivered,53,241
3830,3830,Delivered,39,7
3831,3831,Delivered,58,254
3832,3832,Delivered,29,60
3833,3833,Delivered,61,117
3834,3834,Delivered,21,150
3835,3835,Delivered,75,268
3836,3836,Out for Delivery,25,277
3837,3837,Delivered,21,168
3838,3838,Delivered,38,205
3839,3839,Delivered,56,236
3840,3840,Delivered,35,197
3841,3841,Out for Delivery,21,30
3842,3842,Delivered,43,29
3843,3843,Delivered,31,286
3844,3844,Delivered,54,214
3845,3845,Delivered,27,21
3846,3846,Delivered,69,133
3847,3847,Delivered,40,210
3848,3848,Delivered,25,29
3849,3849,Delivered,46,5
3850,3850,Delivered,46,134
3851,3851,Delivered,72,71
3852,3852,Delivered,54,132
3853,3853,Delivered,35,263
3854,3854,Delivered,41,141
3855,3855,Delivered,69,231
3856,3856,Cancelled,0,192
3857,3857,Delivered,31,52
3858,3858,Delivered,40,186
3859,3859,Delivered,58,24
3860,3860,Delivered,74,155
3861,3861,Delivered,40,225
3862,3862,Delivered,27,221
3863,3863,Delivered,59,184
3864,3864,Delivered,32,209
3865,3865,Delivered,34,227
3866,3866,Delivered,32,87
3867,3867,Delivered,43,9
3868,3868,Delivered,46,261
3869,3869,Delivered,60,52
3870,3870,Out for Delivery,26,257
3871,3871,Delivered,31,164
3872,3872,Delivered,40,208
3873,3873,Delivered,28,268
3874,3874,Delivered,36,191
3875,3875,Delivered,53,39
3876,3876,Delivered,27,125
3877,3877,Delivered,71,42
3878,3878,Delivered,41,214
3879,3879,Delivered,48,275
3880,3880,Delivered,25,93
3881,3881,Cancelled,0,117
3882,3882,Delivered,51,83
3883,3883,Out for Delivery,20,149
3884,3884,Out for Delivery,20,288
3885,3885,Delivered,27,73
3886,3886,Delivered,65,189
3887,3887,Delivered,46,119
3888,3888,Delivered,29,283
3889,3889,Cancelled,0,283
3890,3890,Cancelled,0,236
3891,3891,Cancelled,0,164
3892,3892,Delivered,38,45
3893,3893,Delivered,42,114
3894,3894,Out for Delivery,22,162
3895,3895,Delivered,40,261
3896,3896,Delivered,23,256
3897,3897,Delivered,51,1
3898,3898,Delivered,70,89
3899,3899,Delivered,69,144
3900,3900,Delivered,22,211
3901,3901,Delivered,75,102
3902,3902,Delivered,29,91
3903,3903,Out for Delivery,19,249
3904,3904,Delivered,65,218
3905,3905,Cancelled,0,105
3906,3906,Delivered,34,66
3907,3907,Delivered,70,197
3908,3908,Delivered,49,83
3909,3909,Delivered,64,74
3910,3910,Cancelled,0,65
3911,3911,Delivered,64,96
3912,3912,Delivered,58,168
3913,3913,Delivered,70,291
3914,3914,Delivered,25,14
3915,3915,Delivered,42,259
3916,3916,Delivered,40,119
3917,3917,Delivered,52,31
3918,3918,Delivered,24,7
3919,3919,Delivered,41,113
3920,3920,Out for Delivery,31,2
3921,3921,Delivered,34,15
3922,3922,Delivered,39,167
3923,3923,Out for Delivery,26,60
3924,3924,Delivered,52,91
3925,3925,Cancelled,0,146
3926,3926,Cancelled,0,294
3927,3927,Delivered,29,65
3928,3928,Delivered,56,94
3929,3929,Delivered,66,59
3930,3930,Delivered,27,240
3931,3931,Delivered,23,276
3932,3932,Delivered,20,130
3933,3933,Cancelled,0,244
3934,3934,Out for Delivery,18,237
3935,3935,Delivered,26,33
3936,3936,Delivered,34,132
3937,3937,Delivered,30,46
3938,3938,Delivered,68,173
3939,3939,Delivered,30,4
3940,3940,Delivered,52,266
3941,3941,Delivered,42,106
3942,3942,Delivered,26,47
3943,3943,Delivered,73,106
3944,3944,Cancelled,0,141
3945,3945,Delivered,72,77
3946,3946,Cancelled,0,209
3947,3947,Delivered,74,51
3948,3948,Cancelled,0,148
3949,3949,Delivered,54,230
3950,3950,Delivered,69,274
3951,3951,Delivered,52,254
3952,3952,Delivered,35,157
3953,3953,Delivered,26,183
3954,3954,Delivered,60,14
3955,3955,Delivered,61,129
3956,3956,Delivered,45,279
3957,3957,Delivered,71,97
3958,3958,Delivered,67,58
3959,3959,Delivered,54,264
3960,3960,Delivered,52,126
3961,3961,Delivered,66,173
3962,3962,Delivered,33,93
3963,3963,Delivered,44,224
3964,3964,Delivered,62,48
3965,3965,Delivered,28,98
3966,3966,Delivered,31,203
3967,3967,Delivered,68,165
3968,3968,Delivered,26,144
3969,3969,Delivered,29,146
3970,3970,Delivered,48,64
3971,3971,Delivered,22,280
3972,3972,Delivered,33,23
3973,3973,Delivered,59,193
